EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,APreWBkWh,APreWBkW,APreWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ05,cDXOH,Each,1,111000,None,8460,2.57,-1.62,8460,2.57,-1.62,,,,,,,,,20,,719460,7554.2,,,711000,7555.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ06,cDXOH,Each,1,111000,None,12200,0.857,-0.221,12200,0.857,-0.221,,,,,,,,,20,,776930,6587,,,764710,6587.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ07,cDXOH,Each,1,111000,None,10700,-0.281,-1.61,10700,-0.281,-1.61,,,,,,,,,20,,773610,6336.1,,,762930,6337.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ08,cDXOH,Each,1,111000,None,9860,-0.045,3.43,9860,-0.045,3.43,,,,,,,,,20,,830600,6600.8,,,820740,6597.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ09,cDXOH,Each,1,111000,None,9070,-0.002,5.18,9070,-0.002,5.18,,,,,,,,,20,,833930,6806.8,,,824860,6801.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ10,cDXOH,Each,1,111000,None,8120,0.036,-3.45,8120,0.036,-3.45,,,,,,,,,20,,839780,6512,,,831660,6515.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ11,cDXOH,Each,1,111000,None,6080,-0.254,-0.172,6080,-0.254,-0.172,,,,,,,,,20,,851950,8667.6,,,845880,8667.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ12,cDXOH,Each,1,111000,None,6410,0.008,-0.595,6410,0.008,-0.595,,,,,,,,,20,,785600,8568.8,,,779190,8569.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ13,cDXOH,Each,1,111000,None,6360,-0.057,-4.04,6360,-0.057,-4.04,,,,,,,,,20,,859510,8158.6,,,853150,8162.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ14,cDXOH,Each,1,111000,None,5880,-0.083,-0.419,5880,-0.083,-0.419,,,,,,,,,20,,857890,7950.5,,,852010,7950.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ15,cDXOH,Each,1,111000,None,5780,-0.314,9.97,5780,-0.314,9.97,,,,,,,,,20,,1019200,6080.1,,,1013400,6070.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ16,cDXOH,Each,1,111000,None,6310,0.383,6.82,6310,0.383,6.82,,,,,,,,,20,,761310,11009,,,755000,11002,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ01,cPVVG,Each,1,111000,None,1250,1.34,1.39,1250,1.34,1.39,,,,,,,,,20,,585270,11854,,,584020,11853,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ02,cPVVG,Each,1,111000,None,3820,0.735,-0.793,3820,0.735,-0.793,,,,,,,,,20,,665920,10169,,,662100,10170,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ03,cPVVG,Each,1,111000,None,6060,1.66,-2.04,6060,1.66,-2.04,,,,,,,,,20,,637110,8572.4,,,631050,8574.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ04,cPVVG,Each,1,111000,None,4120,-0.056,4.77,4120,-0.056,4.77,,,,,,,,,20,,722940,9505.4,,,718820,9500.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ05,cPVVG,Each,1,111000,None,6480,1.47,0.389,6480,1.47,0.389,,,,,,,,,20,,651960,8372.7,,,645480,8372.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ06,cPVVG,Each,1,111000,None,8910,0.794,-6.78,8910,0.794,-6.78,,,,,,,,,20,,714800,6758.7,,,705890,6765.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ07,cPVVG,Each,1,111000,None,7600,-0.096,5.07,7600,-0.096,5.07,,,,,,,,,20,,711200,6468.7,,,703600,6463.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ08,cPVVG,Each,1,111000,None,7000,-0.003,1.33,7000,-0.003,1.33,,,,,,,,,20,,765130,6901.4,,,758130,6900.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ09,cPVVG,Each,1,111000,None,6550,-0.005,-1.85,6550,-0.005,-1.85,,,,,,,,,20,,765490,7184.2,,,758940,7186,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ10,cPVVG,Each,1,111000,None,5830,-0.028,-0.682,5830,-0.028,-0.682,,,,,,,,,20,,773090,6923.9,,,767260,6924.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ11,cPVVG,Each,1,111000,None,4440,-0.028,7.81,4440,-0.028,7.81,,,,,,,,,20,,783140,9930.5,,,778700,9922.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ12,cPVVG,Each,1,111000,None,4680,0.004,5.62,4680,0.004,5.62,,,,,,,,,20,,720350,9766.6,,,715670,9761,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ13,cPVVG,Each,1,111000,None,4590,0.052,-9.63,4590,0.052,-9.63,,,,,,,,,20,,793960,9210.7,,,789370,9220.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ14,cPVVG,Each,1,111000,None,4460,-0.051,5.99,4460,-0.051,5.99,,,,,,,,,20,,788400,9044.5,,,783940,9038.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ15,cPVVG,Each,1,111000,None,4110,-0.181,0.99,4110,-0.181,0.99,,,,,,,,,20,,957380,6249.5,,,953270,6248.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,Nrs,Ex,CZ16,cPVVG,Each,1,111000,None,5020,0.348,-1.62,5020,0.348,-1.62,,,,,,,,,20,,683710,13138,,,678690,13140,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ01,cDXGF,Each,1,350000,None,17800,19.3,-0.154,17800,19.3,-0.154,,,,,,,,,20,,2160600,9681.3,,,2142800,9681.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ02,cDXGF,Each,1,350000,None,55400,8.54,0.0785,55400,8.54,0.0785,,,,,,,,,20,,2575700,7708.5,,,2520400,7708.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ03,cDXGF,Each,1,350000,None,81800,24.3,0.00546,81800,24.3,0.00546,,,,,,,,,20,,2449400,6398.3,,,2367600,6398.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ04,cDXGF,Each,1,350000,None,58000,0.001,-0.492,58000,0.001,-0.492,,,,,,,,,20,,2755300,7026.6,,,2697400,7027.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ05,cDXGF,Each,1,350000,None,86100,21.8,0.0782,86100,21.8,0.0782,,,,,,,,,20,,2517300,6210.7,,,2431200,6210.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ06,cDXGF,Each,1,350000,None,115000,7.7,-0.0631,115000,7.7,-0.0631,,,,,,,,,20,,2681500,4398.5,,,2566100,4398.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ07,cDXGF,Each,1,350000,None,101000,0,-0.00922,101000,0,-0.00922,,,,,,,,,20,,2686400,4215.5,,,2585300,4215.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ08,cDXGF,Each,1,350000,None,92800,-0.002,0.0263,92800,-0.002,0.0263,,,,,,,,,20,,2892600,4436.3,,,2799800,4436.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ09,cDXGF,Each,1,350000,None,83800,-0.004,-0.0481,83800,-0.004,-0.0481,,,,,,,,,20,,2928200,4699.8,,,2844400,4699.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ10,cDXGF,Each,1,350000,None,73400,-0.001,0.118,73400,-0.001,0.118,,,,,,,,,20,,2873900,4622,,,2800500,4621.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ11,cDXGF,Each,1,350000,None,58000,0.027,-0.0126,58000,0.027,-0.0126,,,,,,,,,20,,2929400,7012.4,,,2871400,7012.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ12,cDXGF,Each,1,350000,None,64500,0.016,-0.0474,64500,0.016,-0.0474,,,,,,,,,20,,2715500,6953.7,,,2651100,6953.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ13,cDXGF,Each,1,350000,None,60600,0.306,0.0338,60600,0.306,0.0338,,,,,,,,,20,,2941400,6108,,,2880800,6108,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ14,cDXGF,Each,1,350000,None,55400,-0.001,-0.147,55400,-0.001,-0.147,,,,,,,,,20,,2955500,6474.3,,,2900100,6474.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ15,cDXGF,Each,1,350000,None,49900,0,-0.0396,49900,0,-0.0396,,,,,,,,,20,,3360900,3742.7,,,3311000,3742.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ16,cDXGF,Each,1,350000,None,63900,5.03,-0.217,63900,5.03,-0.217,,,,,,,,,20,,2719300,10022,,,2655400,10022,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ01,cDXHP,Each,1,350000,None,17800,19.5,0.173,17800,19.5,0.173,,,,,,,,,20,,2188100,6162.1,,,2170300,6161.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ02,cDXHP,Each,1,350000,None,55900,8.69,-0.00239,55900,8.69,-0.00239,,,,,,,,,20,,2596400,5507.7,,,2540500,5507.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ03,cDXHP,Each,1,350000,None,82300,24.5,0.0819,82300,24.5,0.0819,,,,,,,,,20,,2460400,4951,,,2378100,4950.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ04,cDXHP,Each,1,350000,None,58300,-0.002,0.138,58300,-0.002,0.138,,,,,,,,,20,,2775600,5159.5,,,2717200,5159.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ05,cDXHP,Each,1,350000,None,86600,22,0.0621,86600,22,0.0621,,,,,,,,,20,,2528200,4921.1,,,2441600,4921.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ06,cDXHP,Each,1,350000,None,116000,7.75,-0.0399,116000,7.75,-0.0399,,,,,,,,,20,,2682200,4089,,,2565900,4089,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ07,cDXHP,Each,1,350000,None,101000,0,-0.0133,101000,0,-0.0133,,,,,,,,,20,,2686400,4009.2,,,2585100,4009.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ08,cDXHP,Each,1,350000,None,93300,-0.001,-0.013,93300,-0.001,-0.013,,,,,,,,,20,,2894900,4057.8,,,2801600,4057.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ09,cDXHP,Each,1,350000,None,84000,-0.004,0.000341,84000,-0.004,0.000341,,,,,,,,,20,,2932400,4179,,,2848400,4179,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ10,cDXHP,Each,1,350000,None,73600,-0.001,-0.0901,73600,-0.001,-0.0901,,,,,,,,,20,,2878100,4146.3,,,2804500,4146.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ11,cDXHP,Each,1,350000,None,58400,0.027,-0.0468,58400,0.027,-0.0468,,,,,,,,,20,,2949900,5029.9,,,2891500,5030,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ12,cDXHP,Each,1,350000,None,65000,0.013,-0.0147,65000,0.013,-0.0147,,,,,,,,,20,,2733700,5097.3,,,2668700,5097.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ13,cDXHP,Each,1,350000,None,60900,-0.001,0.0577,60900,-0.001,0.0577,,,,,,,,,20,,2956800,4684.9,,,2895900,4684.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ14,cDXHP,Each,1,350000,None,55700,0,-0.0809,55700,0,-0.0809,,,,,,,,,20,,2974600,4809.8,,,2918900,4809.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ15,cDXHP,Each,1,350000,None,50100,0,-0.00478,50100,0,-0.00478,,,,,,,,,20,,3365600,3547.7,,,3315500,3547.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ16,cDXHP,Each,1,350000,None,64000,5.04,0.0205,64000,5.04,0.0205,,,,,,,,,20,,2759700,6448.2,,,2695700,6448.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ01,cDXOH,Each,1,350000,None,17800,19.2,-0.172,17800,19.2,-0.172,,,,,,,,,20,,2164900,6161.1,,,2147100,6161.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ02,cDXOH,Each,1,350000,None,55100,8.55,-0.113,55100,8.55,-0.113,,,,,,,,,20,,2578000,5506.6,,,2522900,5506.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ03,cDXOH,Each,1,350000,None,81700,24.3,0.147,81700,24.3,0.147,,,,,,,,,20,,2450600,4950.1,,,2368900,4950,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ04,cDXOH,Each,1,350000,None,57600,0.001,-0.0355,57600,0.001,-0.0355,,,,,,,,,20,,2756900,5156.8,,,2699300,5156.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ05,cDXOH,Each,1,350000,None,85900,21.8,0.00171,85900,21.8,0.00171,,,,,,,,,20,,2517500,4920.2,,,2431600,4920.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ06,cDXOH,Each,1,350000,None,115000,7.7,-0.0355,115000,7.7,-0.0355,,,,,,,,,20,,2681500,4088.4,,,2566100,4088.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ07,cDXOH,Each,1,350000,None,101000,0,0.00956,101000,0,0.00956,,,,,,,,,20,,2686200,4007.6,,,2585300,4007.6,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ08,cDXOH,Each,1,350000,None,92700,-0.002,0.0273,92700,-0.002,0.0273,,,,,,,,,20,,2892500,4057.7,,,2799800,4057.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ09,cDXOH,Each,1,350000,None,83700,-0.004,-0.194,83700,-0.004,-0.194,,,,,,,,,20,,2928200,4178.9,,,2844500,4179.1,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ10,cDXOH,Each,1,350000,None,73300,-0.001,-0.0515,73300,-0.001,-0.0515,,,,,,,,,20,,2873800,4145.7,,,2800500,4145.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ11,cDXOH,Each,1,350000,None,57900,0.027,-0.0539,57900,0.027,-0.0539,,,,,,,,,20,,2932900,5025.8,,,2875000,5025.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ12,cDXOH,Each,1,350000,None,64400,-0.006,0.182,64400,-0.006,0.182,,,,,,,,,20,,2718300,5097.1,,,2653900,5096.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ13,cDXOH,Each,1,350000,None,60500,-0.004,0.149,60500,-0.004,0.149,,,,,,,,,20,,2943600,4683.2,,,2883100,4683,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ14,cDXOH,Each,1,350000,None,55100,-0.001,-0.0597,55100,-0.001,-0.0597,,,,,,,,,20,,2957400,4809.1,,,2902200,4809.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ15,cDXOH,Each,1,350000,None,49800,0,-0.00171,49800,0,-0.00171,,,,,,,,,20,,3360900,3547.7,,,3311100,3547.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ16,cDXOH,Each,1,350000,None,63800,5.03,-0.39,63800,5.03,-0.39,,,,,,,,,20,,2725400,6444.6,,,2661600,6445,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ01,cPVVG,Each,1,350000,None,15600,16.6,-0.381,15600,16.6,-0.381,,,,,,,,,20,,1680800,12927,,,1665200,12927,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ02,cPVVG,Each,1,350000,None,49000,7.54,-0.0857,49000,7.54,-0.0857,,,,,,,,,20,,2055600,10284,,,2006600,10284,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ03,cPVVG,Each,1,350000,None,73000,21.2,0.0621,73000,21.2,0.0621,,,,,,,,,20,,1935700,7969,,,1862700,7968.9,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ04,cPVVG,Each,1,350000,None,50100,-0.006,-1.07,50100,-0.006,-1.07,,,,,,,,,20,,2235400,9337.3,,,2185300,9338.4,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ05,cPVVG,Each,1,350000,None,77600,19.7,-0.00853,77600,19.7,-0.00853,,,,,,,,,20,,1993900,7672.7,,,1916300,7672.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ06,cPVVG,Each,1,350000,None,96500,6.73,-0.673,96500,6.73,-0.673,,,,,,,,,20,,2186400,4908.8,,,2090000,4909.5,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ07,cPVVG,Each,1,350000,None,83600,0,-0.154,83600,0,-0.154,,,,,,,,,20,,2191900,4597.1,,,2108300,4597.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ08,cPVVG,Each,1,350000,None,77800,-0.001,-0.203,77800,-0.001,-0.203,,,,,,,,,20,,2381300,5078.5,,,2303500,5078.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ09,cPVVG,Each,1,350000,None,70900,-0.004,-0.0765,70900,-0.004,-0.0765,,,,,,,,,20,,2394900,5539.7,,,2324000,5539.8,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ10,cPVVG,Each,1,350000,None,61400,-0.001,0.0222,61400,-0.001,0.0222,,,,,,,,,20,,2380100,5410.3,,,2318700,5410.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ11,cPVVG,Each,1,350000,None,49100,0.022,-0.168,49100,0.022,-0.168,,,,,,,,,20,,2402000,9679,,,2352900,9679.2,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ12,cPVVG,Each,1,350000,None,55700,0.009,-0.103,55700,0.009,-0.103,,,,,,,,,20,,2214300,9334.9,,,2158600,9335,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ13,cPVVG,Each,1,350000,None,51600,0,-0.014,51600,0,-0.014,,,,,,,,,20,,2430900,8127.3,,,2379300,8127.3,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ14,cPVVG,Each,1,350000,None,48700,0,-0.149,48700,0,-0.149,,,,,,,,,20,,2430300,8556.5,,,2381600,8556.7,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ15,cPVVG,Each,1,350000,None,41000,0,0.00307,41000,0,0.00307,,,,,,,,,20,,2873300,4159,,,2832300,4159,,,,,,
NE-HVAC-AirEcono-Adjust-ExSP63F,DEER2024,D24_E+_Com_v1,6/15/2026 10:46,Any,OfL,Ex,CZ16,cPVVG,Each,1,350000,None,57400,4.63,-0.195,57400,4.63,-0.195,,,,,,,,,20,,2091600,13967,,,2034200,13967,,,,,,
