EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ02,cWtd,Each,1,2880,None,250,0.091,-0.131,,,,,,,,,,,,20,"",8550.01,410.076109215017,,,8299.710000000001,410.20682593856657,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ03,cWtd,Each,1,2880,None,171,0.059,-0.768,,,,,,,,,,,,20,"",7766.509999999999,378.57235494880547,,,7595.35,379.340614334471,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ04,cWtd,Each,1,2880,None,315,0.126,-0.724,,,,,,,,,,,,20,"",9385.11,383.21433447098974,,,9070.220000000001,383.9385665529011,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ05,cWtd,Each,1,2880,None,187,0.051,-1.76,,,,,,,,,,,,20,"",7780.5199999999995,376.4460750853242,,,7593.099999999999,378.2030716723549,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ06,cWtd,Each,1,2880,None,185,0.051,-0.303,,,,,,,,,,,,20,"",7962.849999999999,324.5945392491467,,,7777.429999999999,324.89726962457337,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ07,cWtd,Each,1,2880,None,183,0.061,-0.331,,,,,,,,,,,,20,"",7911.319999999999,322.26996587030715,,,7728.039999999999,322.6006825938567,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ08,cWtd,Each,1,2880,None,256,0.109,-0.264,,,,,,,,,,,,20,"",8823.94,323.74812286689416,,,8567.800000000001,324.01194539249144,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ09,cWtd,Each,1,2880,None,273,0.123,-0.323,,,,,,,,,,,,20,"",9077.44,328.25460750853244,,,8804.890000000001,328.57747440273033,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ10,cWtd,Each,1,2880,None,164,0.064,1.16,,,,,,,,,,,,20,"",9182.51,329.1566552901023,,,9018.37,327.99556313993173,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ11,cWtd,Each,1,2880,None,320,0.109,1.84,,,,,,,,,,,,20,"",10479.660000000002,383.71433447098974,,,10159.460000000003,381.8709897610921,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ12,cWtd,Each,1,2880,None,266,0.112,1.34,,,,,,,,,,,,20,"",9344.26,390.0607508532423,,,9077.98,388.7242320819113,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ13,cWtd,Each,1,2880,None,300,0.129,1.01,,,,,,,,,,,,20,"",10613.220000000001,362.1409556313993,,,10313.02,361.1286689419795,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ14,cWtd,Each,1,2880,None,254,0.079,1.99,,,,,,,,,,,,20,"",10476.850000000002,369.74402730375425,,,10222.490000000002,367.75358361774744,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ15,cWtd,Each,1,2880,None,278,0.125,0.416,,,,,,,,,,,,20,"",12532.11,298.1085324232082,,,12254.570000000002,297.69249146757676,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ERC,Ex,CZ16,cWtd,Each,1,2880,None,263,0.072,4.12,,,,,,,,,,,,20,"",9524.77,472.3948805460751,,,9262,468.27952218430033,,,,,,
NB-Fenest-ManufWin,DEER2024,D24_E+_Com_v1,2026-09-14 20:09:17,Any,ESe,Ex,CZ01,cWtd,Each,1,74400,None,3480,1.72,639,,,,,,,,,,,,20,"",656877.62,21476.981911262796,,,653394.36,20837.515358361772,,,,,,
