TechID,SizingID,BldgType,BldgVint,BldgLoc,BldgHVAC,tstat,normunit,numunits,measarea,kwh_tot,kwh_ltg,kwh_task,kwh_equip,kwh_htg,kwh_clg,kwh_twr,kwh_aux,kwh_vent,kwh_venthtg,kwh_ventclg,kwh_refg,kwh_hpsup,kwh_shw,kwh_ext,thm_tot,thm_equip,thm_htg,thm_shw,deskw_ltg,deskw_equ,lastmod
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ04,cDXOH,0,Each,1.0,20004.619839296,102539.34000000001,23737.13,0,29387.4,0.0,21519.15,0,0,27894.53,0,0,0.0,0,0,0,747.4109215017064,0.0,0.0,747.4109215017064,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ04,cDXOH,0,Each,1.0,20004.619839296,101218.78000000001,23737.13,0,29387.4,0.0,21377.51,0,0,26715.61,0,0,0.0,0,0,0,747.4112627986349,0.0,0.0,747.4112627986349,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ04,cDXOH,0,Each,1.0,20004.619839296,102148.38000000002,23737.13,0,29387.4,0.0,21471.45,0,0,27551.27,0,0,0.0,0,0,0,747.4109215017064,0.0,0.0,747.4109215017064,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ03,cDXOH,0,Each,1.0,20004.619839296,81859.87000000001,23737.13,0,29387.4,0.0,6711.07,0,0,22023.14,0,0,0.0,0,0,0,766.3232081911262,0.0,0.0,766.3232081911262,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ03,cDXOH,0,Each,1.0,20004.619839296,80618.74,23737.13,0,29387.4,0.0,6624.88,0,0,20868.2,0,0,0.0,0,0,0,766.3232081911262,0.0,0.0,766.3232081911262,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ03,cDXOH,0,Each,1.0,20004.619839296,81507.31000000001,23737.13,0,29387.4,0.0,6682.1,0,0,21699.55,0,0,0.0,0,0,0,766.3232081911262,0.0,0.0,766.3232081911262,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ02,cDXOH,0,Each,1.0,20004.619839296,92585.73000000001,23737.13,0,29387.4,0.0,13234.1,0,0,26225.97,0,0,0.0,0,0,0,773.8535836177474,0.0,0.0,773.8535836177474,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ02,cDXOH,0,Each,1.0,20004.619839296,91346.38,23737.13,0,29387.4,0.0,13127.04,0,0,25093.68,0,0,0.0,0,0,0,773.8535836177474,0.0,0.0,773.8535836177474,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ02,cDXOH,0,Each,1.0,20004.619839296,92229.94000000002,23737.13,0,29387.4,0.0,13198.65,0,0,25905.63,0,0,0.0,0,0,0,773.8535836177474,0.0,0.0,773.8535836177474,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ01,cDXOH,0,Each,1.0,20004.619839296,76795.44,23737.13,0,29387.4,0.0,1246.09,0,0,22423.69,0,0,0.0,0,0,0,819.2481228668942,0.0,0.0,819.2481228668942,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ01,cDXOH,0,Each,1.0,20004.619839296,76059.36000000002,23737.13,0,29387.4,0.0,1225.41,0,0,21708.29,0,0,0.0,0,0,0,819.2481228668942,0.0,0.0,819.2481228668942,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ01,cDXOH,0,Each,1.0,20004.619839296,76608.12000000001,23737.13,0,29387.4,0.0,1239.19,0,0,22243.27,0,0,0.0,0,0,0,819.2477815699658,0.0,0.0,819.2477815699658,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ16,cDXHP,0,Each,1.0,20004.619839296,97641.6,23737.13,0,29387.4,5925.59,11184.98,0,0,27405.37,0,0,0.0,0,0,0,804.0914675767918,0.0,0.0,804.0914675767918,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ16,cDXHP,0,Each,1.0,20004.619839296,96015.05000000002,23737.13,0,29387.4,6027.45,11069.65,0,0,25792.29,0,0,0.0,0,0,0,804.0914675767918,0.0,0.0,804.0914675767918,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ16,cDXHP,0,Each,1.0,20004.619839296,97155.04000000001,23737.13,0,29387.4,5961.07,11144.6,0,0,26923.71,0,0,0.0,0,0,0,804.0914675767918,0.0,0.0,804.0914675767918,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ15,cDXHP,0,Each,1.0,20004.619839296,141142.95,23737.13,0,29387.4,274.93,55115.55,0,0,32626.81,0,0,0.0,0,0,0,603.1225255972697,0.0,0.0,603.1225255972697,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ15,cDXHP,0,Each,1.0,20004.619839296,139345.93,23737.13,0,29387.4,287.28,54806.75,0,0,31126.24,0,0,0.0,0,0,0,603.1225255972697,0.0,0.0,603.1225255972697,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ15,cDXHP,0,Each,1.0,20004.619839296,140561.36000000002,23737.13,0,29387.4,279.36,55007.27,0,0,32149.07,0,0,0.0,0,0,0,603.1225255972697,0.0,0.0,603.1225255972697,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ14,cDXHP,0,Each,1.0,20004.619839296,115210.44000000002,23737.13,0,29387.4,2568.08,30711.4,0,0,28805.3,0,0,0.0,0,0,0,714.0655290102388,0.0,0.0,714.0655290102388,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ14,cDXHP,0,Each,1.0,20004.619839296,113586.39000000001,23737.13,0,29387.4,2621.67,30514.2,0,0,27324.86,0,0,0.0,0,0,0,714.0658703071673,0.0,0.0,714.0658703071673,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ14,cDXHP,0,Each,1.0,20004.619839296,114701.97000000002,23737.13,0,29387.4,2583.39,30644.84,0,0,28348.08,0,0,0.0,0,0,0,714.0655290102388,0.0,0.0,714.0655290102388,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ13,cDXHP,0,Each,1.0,20004.619839296,115586.67000000001,23737.13,0,29387.4,2407.71,31854.34,0,0,28198.96,0,0,0.0,0,0,0,696.9136518771331,0.0,0.0,696.9136518771331,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ13,cDXHP,0,Each,1.0,20004.619839296,113975.72,23737.13,0,29387.4,2463.66,31658.09,0,0,26728.31,0,0,0.0,0,0,0,696.9136518771331,0.0,0.0,696.9136518771331,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ13,cDXHP,0,Each,1.0,20004.619839296,115081.11000000002,23737.13,0,29387.4,2425.09,31789.15,0,0,27741.21,0,0,0.0,0,0,0,696.9133105802048,0.0,0.0,696.9133105802048,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ12,cDXHP,0,Each,1.0,20004.619839296,101658.24,23737.13,0,29387.4,2876.39,20975.16,0,0,24681.03,0,0,0.0,0,0,0,737.756313993174,0.0,0.0,737.756313993174,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ12,cDXHP,0,Each,1.0,20004.619839296,100201.17000000001,23737.13,0,29387.4,2942.14,20833.87,0,0,23299.5,0,0,0.0,0,0,0,737.756313993174,0.0,0.0,737.756313993174,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ12,cDXHP,0,Each,1.0,20004.619839296,101198.37000000001,23737.13,0,29387.4,2895.85,20923.73,0,0,24253.13,0,0,0.0,0,0,0,737.756313993174,0.0,0.0,737.756313993174,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ11,cDXHP,0,Each,1.0,20004.619839296,115379.07,23737.13,0,29387.4,3087.65,30539.79,0,0,28625.97,0,0,0.0,0,0,0,709.2682593856656,0.0,0.0,709.2682593856656,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ11,cDXHP,0,Each,1.0,20004.619839296,113779.96,23737.13,0,29387.4,3155.84,30358.41,0,0,27140.05,0,0,0.0,0,0,0,709.2682593856656,0.0,0.0,709.2682593856656,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ11,cDXHP,0,Each,1.0,20004.619839296,114867.32,23737.13,0,29387.4,3109.59,30476.59,0,0,28155.48,0,0,0.0,0,0,0,709.2682593856656,0.0,0.0,709.2682593856656,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ10,cDXHP,0,Each,1.0,20004.619839296,106441.75000000001,23737.13,0,29387.4,711.06,27364.04,0,0,25240.99,0,0,0.0,0,0,0,693.9682593856655,0.0,0.0,693.9682593856655,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ10,cDXHP,0,Each,1.0,20004.619839296,104896.74,23737.13,0,29387.4,734.91,27173.92,0,0,23862.25,0,0,0.0,0,0,0,693.9679180887372,0.0,0.0,693.9679180887372,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ10,cDXHP,0,Each,1.0,20004.619839296,105955.44,23737.13,0,29387.4,718.52,27298.44,0,0,24812.82,0,0,0.0,0,0,0,693.9679180887372,0.0,0.0,693.9679180887372,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ09,cDXHP,0,Each,1.0,20004.619839296,108870.53000000001,23737.13,0,29387.4,703.54,27437.41,0,0,27603.92,0,0,0.0,0,0,0,701.6535836177475,0.0,0.0,701.6535836177475,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ09,cDXHP,0,Each,1.0,20004.619839296,107173.93000000001,23737.13,0,29387.4,727.32,27243.19,0,0,26077.76,0,0,0.0,0,0,0,701.6535836177475,0.0,0.0,701.6535836177475,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ09,cDXHP,0,Each,1.0,20004.619839296,108362.00000000001,23737.13,0,29387.4,711.34,27370.7,0,0,27154.3,0,0,0.0,0,0,0,701.6535836177475,0.0,0.0,701.6535836177475,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ08,cDXHP,0,Each,1.0,20004.619839296,106760.72,23737.13,0,29387.4,481.15,26718.43,0,0,26435.48,0,0,0.0,0,0,0,697.3092150170648,0.0,0.0,697.3092150170648,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ08,cDXHP,0,Each,1.0,20004.619839296,105111.53000000001,23737.13,0,29387.4,498.94,26526.24,0,0,24960.69,0,0,0.0,0,0,0,697.3092150170648,0.0,0.0,697.3092150170648,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ08,cDXHP,0,Each,1.0,20004.619839296,106254.87000000001,23737.13,0,29387.4,487.3,26652.68,0,0,25989.23,0,0,0.0,0,0,0,697.3092150170648,0.0,0.0,697.3092150170648,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ07,cDXHP,0,Each,1.0,20004.619839296,93591.78000000001,23737.13,0,29387.4,240.3,17675.6,0,0,22550.22,0,0,0.0,0,0,0,709.9631399317406,0.0,0.0,709.9631399317406,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ07,cDXHP,0,Each,1.0,20004.619839296,92100.98000000001,23737.13,0,29387.4,253.82,17526.0,0,0,21195.5,0,0,0.0,0,0,0,709.9631399317406,0.0,0.0,709.9631399317406,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ07,cDXHP,0,Each,1.0,20004.619839296,93154.44,23737.13,0,29387.4,244.52,17623.3,0,0,22160.96,0,0,0.0,0,0,0,709.9631399317406,0.0,0.0,709.9631399317406,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ06,cDXHP,0,Each,1.0,20004.619839296,93113.28,23737.13,0,29387.4,346.38,16608.98,0,0,23032.26,0,0,0.0,0,0,0,716.3430034129692,0.0,0.0,716.3430034129692,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ06,cDXHP,0,Each,1.0,20004.619839296,91605.99,23737.13,0,29387.4,360.88,16458.62,0,0,21660.83,0,0,0.0,0,0,0,716.3430034129692,0.0,0.0,716.3430034129692,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ06,cDXHP,0,Each,1.0,20004.619839296,92644.41,23737.13,0,29387.4,350.9,16557.06,0,0,22610.79,0,0,0.0,0,0,0,716.3430034129692,0.0,0.0,716.3430034129692,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ05,cDXHP,0,Each,1.0,20004.619839296,83652.84,23737.13,0,29387.4,1513.17,8528.58,0,0,20485.43,0,0,0.0,0,0,0,769.4122866894197,0.0,0.0,769.4122866894197,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ05,cDXHP,0,Each,1.0,20004.619839296,82229.87000000001,23737.13,0,29387.4,1555.55,8428.27,0,0,19120.39,0,0,0.0,0,0,0,769.4122866894197,0.0,0.0,769.4122866894197,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ05,cDXHP,0,Each,1.0,20004.619839296,83229.89000000001,23737.13,0,29387.4,1524.64,8494.87,0,0,20084.72,0,0,0.0,0,0,0,769.4122866894197,0.0,0.0,769.4122866894197,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ04,cDXHP,0,Each,1.0,20004.619839296,102653.21,23737.13,0,29387.4,2618.54,21852.84,0,0,25056.17,0,0,0.0,0,0,0,747.4109215017064,0.0,0.0,747.4109215017064,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ04,cDXHP,0,Each,1.0,20004.619839296,101144.31000000001,23737.13,0,29387.4,2677.89,21706.02,0,0,23634.74,0,0,0.0,0,0,0,747.4109215017064,0.0,0.0,747.4109215017064,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ04,cDXHP,0,Each,1.0,20004.619839296,102188.21,23737.13,0,29387.4,2636.3,21802.75,0,0,24623.5,0,0,0.0,0,0,0,747.4109215017064,0.0,0.0,747.4109215017064,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ03,cDXHP,0,Each,1.0,20004.619839296,81099.97,23737.13,0,29387.4,1752.19,6621.86,0,0,19600.26,0,0,0.0,0,0,0,766.3228668941979,0.0,0.0,766.3228668941979,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ03,cDXHP,0,Each,1.0,20004.619839296,79735.65,23737.13,0,29387.4,1799.35,6538.54,0,0,18272.1,0,0,0.0,0,0,0,766.3228668941979,0.0,0.0,766.3228668941979,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ03,cDXHP,0,Each,1.0,20004.619839296,80717.3,23737.13,0,29387.4,1767.43,6593.49,0,0,19230.72,0,0,0.0,0,0,0,766.3228668941979,0.0,0.0,766.3228668941979,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ02,cDXHP,0,Each,1.0,20004.619839296,91417.59,23737.13,0,29387.4,3108.52,13250.45,0,0,21932.96,0,0,0.0,0,0,0,773.8532423208192,0.0,0.0,773.8532423208192,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ02,cDXHP,0,Each,1.0,20004.619839296,89960.77000000002,23737.13,0,29387.4,3171.33,13139.76,0,0,20524.02,0,0,0.0,0,0,0,773.8535836177474,0.0,0.0,773.8535836177474,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ02,cDXHP,0,Each,1.0,20004.619839296,90992.08000000002,23737.13,0,29387.4,3128.53,13213.9,0,0,21523.99,0,0,0.0,0,0,0,773.8535836177474,0.0,0.0,773.8535836177474,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ01,cDXHP,0,Each,1.0,20004.619839296,74196.45000000001,23737.13,0,29387.4,4466.25,983.13,0,0,15621.41,0,0,0.0,0,0,0,819.2481228668942,0.0,0.0,819.2481228668942,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ01,cDXHP,0,Each,1.0,20004.619839296,73173.6,23737.13,0,29387.4,4550.53,963.07,0,0,14534.34,0,0,0.0,0,0,0,819.2481228668942,0.0,0.0,819.2481228668942,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ01,cDXHP,0,Each,1.0,20004.619839296,73899.48000000001,23737.13,0,29387.4,4493.3,976.63,0,0,15303.89,0,0,0.0,0,0,0,819.2477815699658,0.0,0.0,819.2477815699658,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ16,cDXGF,0,Each,1.0,20004.619839296,91748.30000000002,23737.13,0,29387.4,0.0,11829.59,0,0,26793.05,0,0,0.0,0,0,0,1793.8061433447099,0.0,989.714675767918,804.0914675767918,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ16,cDXGF,0,Each,1.0,20004.619839296,89999.02000000002,23737.13,0,29387.4,0.0,11716.04,0,0,25157.32,0,0,0.0,0,0,0,1813.9887372013652,0.0,1009.8972696245734,804.0914675767918,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ16,cDXGF,0,Each,1.0,20004.619839296,91216.66000000002,23737.13,0,29387.4,0.0,11790.59,0,0,26300.41,0,0,0.0,0,0,0,1800.5358361774743,0.0,996.4443686006825,804.0914675767918,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ15,cDXGF,0,Each,1.0,20004.619839296,136824.55,23737.13,0,29387.4,0.0,53573.72,0,0,30125.17,0,0,0.0,0,0,0,659.3982935153584,0.0,56.27713310580205,603.1211604095563,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ15,cDXGF,0,Each,1.0,20004.619839296,134967.15000000002,23737.13,0,29387.4,0.0,53277.45,0,0,28564.04,0,0,0.0,0,0,0,662.0870307167236,0.0,58.965870307167236,603.1211604095563,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ15,cDXGF,0,Each,1.0,20004.619839296,136224.86000000002,23737.13,0,29387.4,0.0,53471.23,0,0,29627.97,0,0,0.0,0,0,0,660.3812286689421,0.0,57.26006825938566,603.1211604095563,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ14,cDXGF,0,Each,1.0,20004.619839296,110569.13,23737.13,0,29387.4,0.0,30161.47,0,0,27282.0,0,0,0.0,0,0,0,1148.9539249146758,0.0,434.8887372013652,714.0651877133106,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ14,cDXGF,0,Each,1.0,20004.619839296,108856.18000000001,23737.13,0,29387.4,0.0,29968.82,0,0,25761.7,0,0,0.0,0,0,0,1160.00204778157,0.0,445.9368600682594,714.0651877133106,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ14,cDXGF,0,Each,1.0,20004.619839296,110029.66000000002,23737.13,0,29387.4,0.0,30095.09,0,0,26808.91,0,0,0.0,0,0,0,1151.9201365187714,0.0,437.8549488054607,714.0651877133106,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ13,cDXGF,0,Each,1.0,20004.619839296,111414.56000000001,23737.13,0,29387.4,0.0,31212.9,0,0,27076.0,0,0,0.0,0,0,0,1178.661433447099,0.0,481.7488054607508,696.9126279863482,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ13,cDXGF,0,Each,1.0,20004.619839296,109724.17000000001,23737.13,0,29387.4,0.0,31019.35,0,0,25579.16,0,0,0.0,0,0,0,1190.652901023891,0.0,493.74027303754264,696.9126279863482,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ13,cDXGF,0,Each,1.0,20004.619839296,110877.13,23737.13,0,29387.4,0.0,31146.25,0,0,26605.22,0,0,0.0,0,0,0,1182.3443686006826,0.0,485.43174061433444,696.9126279863482,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ12,cDXGF,0,Each,1.0,20004.619839296,97981.45,23737.13,0,29387.4,0.0,20744.42,0,0,24111.37,0,0,0.0,0,0,0,1311.8993174061434,0.0,574.1436860068259,737.7556313993174,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ12,cDXGF,0,Each,1.0,20004.619839296,96443.76000000001,23737.13,0,29387.4,0.0,20603.5,0,0,22714.6,0,0,0.0,0,0,0,1326.1597269624574,0.0,588.40409556314,737.7556313993174,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ12,cDXGF,0,Each,1.0,20004.619839296,97499.58,23737.13,0,29387.4,0.0,20696.17,0,0,23677.75,0,0,0.0,0,0,0,1316.0784982935156,0.0,578.322866894198,737.7556313993174,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDExMtr,None,OfS,Ex,CZ11,cDXGF,0,Each,1.0,20004.619839296,110553.14000000001,23737.13,0,29387.4,0.0,29963.09,0,0,27464.39,0,0,0.0,0,0,0,1313.0419795221844,0.0,603.7744027303754,709.2675767918089,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDPMMtr,None,OfS,Ex,CZ11,cDXGF,0,Each,1.0,20004.619839296,108853.8,23737.13,0,29387.4,0.0,29780.8,0,0,25947.34,0,0,0.0,0,0,0,1327.58771331058,0.0,618.3201365187713,709.2675767918089,1,1,2026-06-10 17:41:22.494414
NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr,None,OfS,Ex,CZ11,cDXGF,0,Each,1.0,20004.619839296,110007.79000000001,23737.13,0,29387.4,0.0,29900.06,0,0,26982.07,0,0,0.0,0,0,0,1317.6723549488056,0.0,608.4047781569965,709.2675767918089,1,1,2026-06-10 17:41:22.494414
