File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ03/Rt3&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,1595629.86,3724.54,63115.34,774348.97,0.0,436362.0,0.0,142513.18,3.38,0.0,0.0,0.0,175562.45,0.0,0.0,0.00,63115.34,3724.54,0.00,436362.00,0.00
CZ03/RtL&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,1982763.1900000002,0.0,80655.9,767420.15,0.0,509200.67,0.0,496275.18,3.39,0.0,0.0,0.0,129207.9,0.0,0.0,0.00,80655.90,0.00,0.00,468847.72,40352.95
CZ03/RtL&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,1636804.09,3.87,80940.95,767420.15,0.0,509200.67,0.0,150027.05,3.39,0.0,0.0,0.0,129208.01,0.0,0.0,0.00,80940.95,3.87,0.00,468847.72,40352.95
CZ03/RtL&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,1619082.83,4.32,79536.4,767420.15,0.0,509200.67,0.0,133709.9,3.39,0.0,0.0,0.0,129208.01,0.0,0.0,0.00,79536.40,4.32,0.00,468847.72,40352.95
CZ03/RtS&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,121240.06,0.0,4375.86,44599.63,0.0,24440.79,0.0,31969.85,3.36,0.0,0.0,0.0,15850.57,0.0,0.0,0.00,4375.86,0.00,0.00,24440.79,0.00
CZ03/RtS&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,97758.87,0.0,4335.48,44599.63,0.0,24440.79,0.0,8529.02,3.36,0.0,0.0,0.0,15850.59,0.0,0.0,0.00,4335.48,0.00,0.00,24440.79,0.00
CZ03/RtS&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,96641.78,0.0,4257.89,44599.63,0.0,24440.79,0.0,7489.52,3.36,0.0,0.0,0.0,15850.59,0.0,0.0,0.00,4257.89,0.00,0.00,24440.79,0.00
CZ03/SCn&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,2192054.74,0.0,54014.67,850055.03,0.0,449066.39,0.0,752509.55,3.36,0.0,0.0,0.0,86405.75,0.0,0.0,0.00,54014.67,0.00,0.00,449066.39,0.00
CZ03/SCn&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-VFDStdMtr/instance-out.sql,1543975.67,0.0,42106.62,850055.03,0.0,449066.39,0.0,116338.52,3.36,0.0,0.0,0.0,86405.75,0.0,0.0,0.00,42106.62,0.00,0.00,449066.39,0.00
CZ03/SCn&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-SRM/instance-out.sql,1520058.49,0.0,40979.4,850055.03,0.0,449066.39,0.0,93548.56,3.36,0.0,0.0,0.0,86405.75,0.0,0.0,0.00,40979.40,0.00,0.00,449066.39,0.00
CZ04/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,903850.64,208500.51,140473.28,153727.01,0.0,145823.51,0.0,232989.38,3.36,0.0,0.0,0.0,22333.6,0.0,0.0,0.00,140473.28,208500.51,0.00,145823.51,0.00
CZ04/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,764192.0900000001,217608.54,130844.95,153727.01,0.0,145823.51,0.0,93851.06,3.36,0.0,0.0,0.0,22333.67,0.0,0.0,0.00,130844.95,217608.54,0.00,145823.51,0.00
CZ04/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,759295.24,221021.16,129980.57,153727.01,0.0,145823.51,0.0,86406.0,3.36,0.0,0.0,0.0,22333.63,0.0,0.0,0.00,129980.57,221021.16,0.00,145823.51,0.00
CZ04/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2849215.98,94017.75,327810.08,358430.2,0.0,1013813.91,0.0,614619.34,918.74,0.0,0.0,0.0,439605.96,0.0,0.0,0.00,327810.08,94017.75,0.00,945189.93,68623.98
CZ04/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,2547438.5300000003,149445.21,300158.25,358430.2,0.0,1013813.91,0.0,285070.3,912.31,0.0,0.0,0.0,439608.35,0.0,0.0,0.00,300158.25,149445.21,0.00,945189.93,68623.98
CZ04/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,2531150.31,153159.46,298015.93,358430.2,0.0,1013813.91,0.0,267210.0,912.42,0.0,0.0,0.0,439608.39,0.0,0.0,0.00,298015.93,153159.46,0.00,945189.93,68623.98
CZ04/EPr&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,448738.45999999996,29297.45,54949.04,64700.97,0.0,125897.03,0.0,89834.04,3.37,0.0,0.0,0.0,84056.57,0.0,0.0,0.00,54949.04,29297.45,0.00,83226.75,42670.28
CZ04/EPr&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,408392.05,39809.03,50876.37,64700.97,0.0,125897.03,0.0,43048.41,3.37,0.0,0.0,0.0,84056.87,0.0,0.0,0.00,50876.37,39809.03,0.00,83226.75,42670.28
CZ04/EPr&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,406363.22,40630.98,50564.89,64700.97,0.0,125897.03,0.0,40509.12,3.37,0.0,0.0,0.0,84056.87,0.0,0.0,0.00,50564.89,40630.98,0.00,83226.75,42670.28
CZ04/ERC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,22091.940000000002,2011.67,1925.38,2224.35,0.0,2196.82,0.0,4502.34,3.36,0.0,0.0,0.0,9228.02,0.0,0.0,0.00,1925.38,2011.67,0.00,2196.82,0.00
CZ04/ERC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,20087.52,2964.67,1684.7,2224.35,0.0,2196.82,0.0,1785.59,3.36,0.0,0.0,0.0,9228.02,0.0,0.0,0.00,1684.70,2964.67,0.00,2196.82,0.00
CZ04/ERC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,19990.46,3031.28,1669.51,2224.35,0.0,2196.82,0.0,1637.17,3.36,0.0,0.0,0.0,9227.97,0.0,0.0,0.00,1669.51,3031.28,0.00,2196.82,0.00
CZ04/ESe&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,1330883.48,159663.15,157219.66,197959.32,0.0,323176.74,0.0,262864.08,3.39,0.0,0.0,0.0,229997.14,0.0,0.0,0.00,157219.66,159663.15,0.00,259085.82,64090.92
CZ04/ESe&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,1281145.61,169592.55,152376.1,197959.32,0.0,323176.74,0.0,208039.4,3.39,0.0,0.0,0.0,229998.1,0.0,0.0,0.00,152376.10,169592.55,0.00,259085.82,64090.92
CZ04/ESe&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,1278468.29,170267.34,152005.18,197959.32,0.0,323176.74,0.0,205058.22,3.39,0.0,0.0,0.0,229998.1,0.0,0.0,0.00,152005.18,170267.34,0.00,259085.82,64090.92
CZ04/EUn&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,9033586.65,272550.8,1027071.41,1277404.75,0.0,3682881.23,0.0,2030151.86,3.37,0.0,0.0,0.0,743523.23,0.0,0.0,0.00,1027071.41,272550.80,0.00,3555459.15,127422.08
CZ04/EUn&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,8067018.75,445458.12,949519.0,1277404.75,0.0,3682881.23,0.0,968222.2,3.37,0.0,0.0,0.0,743530.09,0.0,0.0,0.00,949519.00,445458.12,0.00,3555459.15,127422.08
CZ04/EUn&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,8014437.34,456977.59,943297.34,1277404.75,0.0,3682881.23,0.0,910342.72,3.37,0.0,0.0,0.0,743530.34,0.0,0.0,0.00,943297.34,456977.59,0.00,3555459.15,127422.08
CZ04/Gro&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2094403.6800000002,144948.71,65849.76,249218.65,0.0,177584.03,0.0,200047.94,3.38,0.0,0.0,0.0,59816.65,1196934.55,0.0,0.00,65849.76,144948.71,0.00,177584.03,0.00
CZ04/Gro&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,2005399.97,200210.06,54672.63,249218.65,0.0,177584.03,0.0,74110.24,3.38,0.0,0.0,0.0,59816.66,1189784.33,0.0,0.00,54672.63,200210.06,0.00,177584.03,0.00
CZ04/Gro&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,2001600.98,203610.78,54077.83,249218.65,0.0,177584.03,0.0,67724.59,3.38,0.0,0.0,0.0,59816.65,1189565.05,0.0,0.00,54077.83,203610.78,0.00,177584.03,0.00
CZ04/Hsp&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,4143706.5999999996,361012.75,856106.21,856282.21,0.0,1182847.3,0.0,586256.07,41946.81,0.0,0.0,0.0,259255.25,0.0,0.0,0.00,856106.21,361012.75,0.00,1139112.10,43735.20
CZ04/Hsp&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,3959670.22,391953.13,840898.01,856282.21,0.0,1182847.3,0.0,386568.72,41868.66,0.0,0.0,0.0,259252.19,0.0,0.0,0.00,840898.01,391953.13,0.00,1139112.10,43735.20
CZ04/Hsp&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,3950269.68,393764.73,839822.65,856282.21,0.0,1182847.3,0.0,376442.16,41859.3,0.0,0.0,0.0,259251.34,0.0,0.0,0.00,839822.65,393764.73,0.00,1139112.10,43735.20
CZ04/MBT&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,7171127.140000001,2666579.64,448548.26,709539.71,0.0,2167645.51,0.0,1006242.57,592.77,0.0,0.0,0.0,171978.69,0.0,0.0,0.00,448548.26,2666579.64,0.00,1394057.91,773587.60
CZ04/MBT&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,6992749.87,2720494.99,433174.83,709539.71,0.0,2167645.51,0.0,789323.1,592.13,0.0,0.0,0.0,171979.6,0.0,0.0,0.00,433174.83,2720494.99,0.00,1394057.91,773587.60
CZ04/MBT&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,6983795.87,2723972.28,432067.58,709539.71,0.0,2167645.51,0.0,777999.12,592.06,0.0,0.0,0.0,171979.6,0.0,0.0,0.00,432067.58,2723972.28,0.00,1394057.91,773587.60
CZ04/MLI&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,1231494.86,141227.52,132748.14,283149.19,0.0,239893.0,0.0,386477.47,3.37,0.0,0.0,0.0,47996.18,0.0,0.0,0.00,132748.14,141227.52,0.00,239893.00,0.00
CZ04/MLI&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,1046481.0,223545.92,113372.33,283149.19,0.0,239893.0,0.0,138521.01,3.37,0.0,0.0,0.0,47996.17,0.0,0.0,0.00,113372.33,223545.92,0.00,239893.00,0.00
CZ04/MLI&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,1037981.46,228591.64,112184.62,283149.19,0.0,239893.0,0.0,126163.46,3.37,0.0,0.0,0.0,47996.17,0.0,0.0,0.00,112184.62,228591.64,0.00,239893.00,0.00
CZ04/Mtl&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,197960.38,23649.53,34029.36,51285.47,0.0,22443.33,0.0,58816.74,3.36,0.0,0.0,0.0,7732.58,0.0,0.0,0.00,34029.36,23649.53,0.00,22191.36,251.97
CZ04/Mtl&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,169534.77,34283.99,30982.89,51285.47,0.0,22443.33,0.0,22803.15,3.36,0.0,0.0,0.0,7732.58,0.0,0.0,0.00,30982.89,34283.99,0.00,22191.36,251.97
CZ04/Mtl&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,168138.76,34957.9,30779.29,51285.47,0.0,22443.33,0.0,20936.82,3.36,0.0,0.0,0.0,7732.58,0.0,0.0,0.00,30779.29,34957.90,0.00,22191.36,251.97
CZ04/Nrs&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,1042875.01,82302.4,125884.29,200868.06,0.0,347425.87,0.0,170426.03,30.29,0.0,0.0,0.0,115938.06,0.0,0.0,0.00,125884.29,82302.40,0.00,281574.59,65851.28
CZ04/Nrs&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,978330.26,94310.93,120790.92,200868.06,0.0,347425.87,0.0,98985.64,30.65,0.0,0.0,0.0,115918.19,0.0,0.0,0.00,120790.92,94310.93,0.00,281574.59,65851.28
CZ04/Nrs&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,975173.8300000001,95238.56,120415.13,200868.06,0.0,347425.87,0.0,95285.23,30.67,0.0,0.0,0.0,115910.31,0.0,0.0,0.00,120415.13,95238.56,0.00,281574.59,65851.28
CZ04/OfL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2866671.44,87562.29,434529.31,462712.61,0.0,829334.66,0.0,931280.13,2916.3,0.0,0.0,0.0,118336.14,0.0,0.0,0.00,434529.31,87562.29,0.00,829334.66,0.00
CZ04/OfL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,2338287.57,148702.6,397394.47,462712.61,0.0,829334.66,0.0,379208.73,2915.01,0.0,0.0,0.0,118019.49,0.0,0.0,0.00,397394.47,148702.60,0.00,829334.66,0.00
CZ04/OfL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,2310752.16,153579.06,394460.88,462712.61,0.0,829334.66,0.0,349741.05,2915.23,0.0,0.0,0.0,118008.68,0.0,0.0,0.00,394460.88,153579.06,0.00,829334.66,0.00
CZ04/OfS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,167988.01,7505.09,24092.45,23737.13,0.0,29387.4,0.0,61365.7,1.13,0.0,0.0,0.0,21899.09,0.0,0.0,0.00,24092.45,7505.09,0.00,29387.40,0.00
CZ04/OfS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,134747.18,14350.34,21539.63,23737.13,0.0,29387.4,0.0,23832.43,1.13,0.0,0.0,0.0,21899.12,0.0,0.0,0.00,21539.63,14350.34,0.00,29387.40,0.00
CZ04/OfS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,133056.36000000002,14862.53,21342.38,23737.13,0.0,29387.4,0.0,21826.67,1.13,0.0,0.0,0.0,21899.12,0.0,0.0,0.00,21342.38,14862.53,0.00,29387.40,0.00
CZ04/RFF&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,117241.23000000001,5213.9,12831.79,13247.63,0.0,37903.17,0.0,22600.91,3.37,0.0,0.0,0.0,25440.46,0.0,0.0,0.00,12831.79,5213.90,0.00,18423.46,19479.71
CZ04/RFF&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,109752.48,7863.74,12213.32,13247.63,0.0,37903.17,0.0,13080.7,3.37,0.0,0.0,0.0,25440.54,0.0,0.0,0.00,12213.32,7863.74,0.00,18423.46,19479.71
CZ04/RFF&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,109376.66,8048.23,12166.07,13247.63,0.0,37903.17,0.0,12567.66,3.37,0.0,0.0,0.0,25440.53,0.0,0.0,0.00,12166.07,8048.23,0.00,18423.46,19479.71
CZ04/RSD&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,274332.11,35342.89,29561.68,36047.32,0.0,76546.73,0.0,31857.35,19.8,0.0,0.0,0.0,64956.35,0.0,0.0,0.00,29561.68,35342.89,0.00,37475.60,39071.13
CZ04/RSD&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,270333.70999999996,36582.69,29197.57,36047.32,0.0,76546.73,0.0,26983.1,19.81,0.0,0.0,0.0,64956.49,0.0,0.0,0.00,29197.57,36582.69,0.00,37475.60,39071.13
CZ04/RSD&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,270140.07,36666.9,29171.89,36047.32,0.0,76546.73,0.0,26730.95,19.81,0.0,0.0,0.0,64956.49,0.0,0.0,0.00,29171.89,36666.90,0.00,37475.60,39071.13
CZ04/Rt3&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2332400.59,84701.84,266862.96,774348.97,0.0,436362.0,0.0,599689.65,3.38,0.0,0.0,0.0,170431.78,0.0,0.0,0.00,266862.96,84701.84,0.00,436362.00,0.00
CZ04/Rt3&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,1995118.76,147881.37,235580.98,774348.97,0.0,436362.0,0.0,230509.96,3.38,0.0,0.0,0.0,170432.1,0.0,0.0,0.00,235580.98,147881.37,0.00,436362.00,0.00
CZ04/Rt3&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,1978422.8900000001,152113.71,233466.35,774348.97,0.0,436362.0,0.0,211696.39,3.38,0.0,0.0,0.0,170432.09,0.0,0.0,0.00,233466.35,152113.71,0.00,436362.00,0.00
CZ04/RtL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,2308115.13,69226.86,274640.68,767420.15,0.0,509200.67,0.0,562150.42,3.39,0.0,0.0,0.0,125472.96,0.0,0.0,0.00,274640.68,69226.86,0.00,468847.72,40352.95
CZ04/RtL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,1993190.27,130005.56,245197.79,767420.15,0.0,509200.67,0.0,215889.58,3.39,0.0,0.0,0.0,125473.14,0.0,0.0,0.00,245197.79,130005.56,0.00,468847.72,40352.95
CZ04/RtL&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,1977351.8,133849.75,243157.65,767420.15,0.0,509200.67,0.0,198247.07,3.39,0.0,0.0,0.0,125473.13,0.0,0.0,0.00,243157.65,133849.75,0.00,468847.72,40352.95
CZ04/RtS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,155909.72999999998,12886.79,19106.09,44599.63,0.0,24440.79,0.0,39319.24,3.36,0.0,0.0,0.0,15553.81,0.0,0.0,0.00,19106.09,12886.79,0.00,24440.79,0.00
CZ04/RtS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,135277.89,18836.3,16966.83,44599.63,0.0,24440.79,0.0,14877.16,3.36,0.0,0.0,0.0,15553.83,0.0,0.0,0.00,16966.83,18836.30,0.00,24440.79,0.00
CZ04/RtS&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,134263.32,19232.59,16828.63,44599.63,0.0,24440.79,0.0,13604.5,3.36,0.0,0.0,0.0,15553.82,0.0,0.0,0.00,16828.63,19232.59,0.00,24440.79,0.00
CZ04/SCn&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,4304463.640000001,784439.03,477423.36,850055.03,0.0,449066.39,0.0,1659527.85,3.36,0.0,0.0,0.0,83948.63,0.0,0.0,0.00,477423.36,784439.03,0.00,449066.39,0.00
CZ04/SCn&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-VFDStdMtr/instance-out.sql,3567592.47,1220382.93,380617.47,850055.03,0.0,449066.39,0.0,583518.67,3.36,0.0,0.0,0.0,83948.63,0.0,0.0,0.00,380617.47,1220382.93,0.00,449066.39,0.00
CZ04/SCn&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-SRM/instance-out.sql,3535604.5599999996,1247133.32,375272.22,850055.03,0.0,449066.39,0.0,530125.61,3.36,0.0,0.0,0.0,83948.63,0.0,0.0,0.00,375272.22,1247133.32,0.00,449066.39,0.00
CZ04/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,726059.63,30755.43,140427.34,153727.01,0.0,145823.51,0.0,232989.38,3.36,0.0,0.0,0.0,22333.6,0.0,0.0,30755.43,140427.34,0.00,0.00,145823.51,0.00
CZ04/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,579142.9199999999,25735.92,131845.76,153727.01,0.0,145823.51,0.0,99673.66,3.36,0.0,0.0,0.0,22333.7,0.0,0.0,25735.92,131845.76,0.00,0.00,145823.51,0.00
CZ04/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,571314.15,26162.96,130820.52,153727.01,0.0,145823.51,0.0,92443.14,3.36,0.0,0.0,0.0,22333.66,0.0,0.0,26162.96,130820.52,0.00,0.00,145823.51,0.00
CZ04/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,2773431.68,18315.81,327729.06,358430.2,0.0,1013813.91,0.0,614617.97,918.76,0.0,0.0,0.0,439605.97,0.0,0.0,17445.16,327729.06,870.65,0.00,945189.93,68623.98
CZ04/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,2424322.1799999997,22885.81,302908.93,358430.2,0.0,1013813.91,0.0,285765.06,912.41,0.0,0.0,0.0,439605.86,0.0,0.0,21956.86,302908.93,928.95,0.00,945189.93,68623.98
CZ04/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,2404715.3200000003,23428.07,300724.0,358430.2,0.0,1013813.91,0.0,267802.89,912.42,0.0,0.0,0.0,439603.82,0.0,0.0,22502.37,300724.00,925.70,0.00,945189.93,68623.98
CZ04/EPr&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,424630.69000000006,5136.62,55002.47,64700.97,0.0,125897.03,0.0,89833.67,3.37,0.0,0.0,0.0,84056.57,0.0,0.0,5136.62,55002.47,0.00,0.00,83226.75,42670.28
CZ04/EPr&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-VFDStdMtr/instance-out.sql,374388.5,5466.02,51052.77,64700.97,0.0,125897.03,0.0,43211.36,3.37,0.0,0.0,0.0,84056.99,0.0,0.0,5466.02,51052.77,0.00,0.00,83226.75,42670.28
CZ04/EPr&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-SRM/instance-out.sql,371630.8,5577.36,50726.9,64700.97,0.0,125897.03,0.0,40668.18,3.37,0.0,0.0,0.0,84056.99,0.0,0.0,5577.36,50726.90,0.00,0.00,83226.75,42670.28
CZ04/ERC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,20452.75,396.92,1900.94,2224.35,0.0,2196.82,0.0,4502.34,3.36,0.0,0.0,0.0,9228.02,0.0,0.0,396.92,1900.94,0.00,0.00,2196.82,0.00
